date,close,contract_month
2025-04-04 00:05:00+00:00,5434.0,202506
2025-04-04 00:10:00+00:00,5429.0,202506
2025-04-04 00:15:00+00:00,5428.5,202506
2025-04-04 00:20:00+00:00,5429.0,202506
2025-04-04 00:25:00+00:00,5426.75,202506
2025-04-04 00:30:00+00:00,5430.5,202506
2025-04-04 00:35:00+00:00,5426.75,202506
2025-04-04 00:40:00+00:00,5425.25,202506
2025-04-04 00:45:00+00:00,5423.0,202506
2025-04-04 00:50:00+00:00,5420.75,202506
2025-04-04 00:55:00+00:00,5422.5,202506
2025-04-04 01:00:00+00:00,5423.5,202506
2025-04-04 01:05:00+00:00,5423.75,202506
2025-04-04 01:10:00+00:00,5422.75,202506
2025-04-04 01:15:00+00:00,5420.75,202506
2025-04-04 01:20:00+00:00,5422.5,202506
2025-04-04 01:25:00+00:00,5428.0,202506
2025-04-04 01:30:00+00:00,5422.75,202506
2025-04-04 01:35:00+00:00,5419.25,202506
2025-04-04 01:40:00+00:00,5418.5,202506
2025-04-04 01:45:00+00:00,5419.25,202506
2025-04-04 01:50:00+00:00,5419.75,202506
2025-04-04 01:55:00+00:00,5415.0,202506
2025-04-04 02:00:00+00:00,5414.25,202506
2025-04-04 02:05:00+00:00,5415.25,202506
2025-04-04 02:10:00+00:00,5422.0,202506
2025-04-04 02:15:00+00:00,5424.25,202506
2025-04-04 02:20:00+00:00,5423.75,202506
2025-04-04 02:25:00+00:00,5419.0,202506
2025-04-04 02:30:00+00:00,5419.75,202506
2025-04-04 02:35:00+00:00,5420.5,202506
2025-04-04 02:40:00+00:00,5420.25,202506
2025-04-04 02:45:00+00:00,5419.5,202506
2025-04-04 02:50:00+00:00,5418.25,202506
2025-04-04 02:55:00+00:00,5415.75,202506
2025-04-04 03:00:00+00:00,5414.75,202506
2025-04-04 03:05:00+00:00,5409.0,202506
2025-04-04 03:10:00+00:00,5408.25,202506
2025-04-04 03:15:00+00:00,5408.5,202506
2025-04-04 03:20:00+00:00,5408.75,202506
2025-04-04 03:25:00+00:00,5408.0,202506
2025-04-04 03:30:00+00:00,5407.5,202506
2025-04-04 03:35:00+00:00,5397.25,202506
2025-04-04 03:40:00+00:00,5397.75,202506
2025-04-04 03:45:00+00:00,5397.5,202506
2025-04-04 03:50:00+00:00,5396.5,202506
2025-04-04 03:55:00+00:00,5399.25,202506
2025-04-04 04:00:00+00:00,5401.25,202506
2025-04-04 04:05:00+00:00,5400.25,202506
2025-04-04 04:10:00+00:00,5402.0,202506
2025-04-04 04:15:00+00:00,5401.25,202506
2025-04-04 04:20:00+00:00,5399.5,202506
2025-04-04 04:25:00+00:00,5396.75,202506
2025-04-04 04:30:00+00:00,5400.5,202506
2025-04-04 04:35:00+00:00,5397.0,202506
2025-04-04 04:40:00+00:00,5391.5,202506
2025-04-04 04:45:00+00:00,5389.5,202506
2025-04-04 04:50:00+00:00,5389.0,202506
2025-04-04 04:55:00+00:00,5384.5,202506
2025-04-04 05:00:00+00:00,5385.25,202506
2025-04-04 05:05:00+00:00,5381.0,202506
2025-04-04 05:10:00+00:00,5389.5,202506
2025-04-04 05:15:00+00:00,5386.0,202506
2025-04-04 05:20:00+00:00,5391.75,202506
2025-04-04 05:25:00+00:00,5398.0,202506
2025-04-04 05:30:00+00:00,5407.5,202506
2025-04-04 05:35:00+00:00,5408.0,202506
2025-04-04 05:40:00+00:00,5413.5,202506
2025-04-04 05:45:00+00:00,5417.0,202506
2025-04-04 05:50:00+00:00,5417.75,202506
2025-04-04 05:55:00+00:00,5416.25,202506
2025-04-04 06:00:00+00:00,5421.25,202506
2025-04-04 06:05:00+00:00,5425.0,202506
2025-04-04 06:10:00+00:00,5424.25,202506
2025-04-04 06:15:00+00:00,5422.25,202506
2025-04-04 06:20:00+00:00,5419.0,202506
2025-04-04 06:25:00+00:00,5416.5,202506
2025-04-04 06:30:00+00:00,5422.0,202506
2025-04-04 06:35:00+00:00,5416.75,202506
2025-04-04 06:40:00+00:00,5412.5,202506
2025-04-04 06:45:00+00:00,5411.25,202506
2025-04-04 06:50:00+00:00,5412.0,202506
2025-04-04 06:55:00+00:00,5409.0,202506
2025-04-04 07:00:00+00:00,5407.5,202506
2025-04-04 07:05:00+00:00,5408.5,202506
2025-04-04 07:10:00+00:00,5408.75,202506
2025-04-04 07:15:00+00:00,5412.5,202506
2025-04-04 07:20:00+00:00,5409.0,202506
2025-04-04 07:25:00+00:00,5411.25,202506
2025-04-04 07:30:00+00:00,5408.75,202506
2025-04-04 07:35:00+00:00,5403.5,202506
2025-04-04 07:40:00+00:00,5408.0,202506
2025-04-04 07:45:00+00:00,5403.5,202506
2025-04-04 07:50:00+00:00,5404.25,202506
2025-04-04 07:55:00+00:00,5401.25,202506
2025-04-04 08:00:00+00:00,5399.25,202506
2025-04-04 08:05:00+00:00,5398.0,202506
2025-04-04 08:10:00+00:00,5395.75,202506
2025-04-04 08:15:00+00:00,5395.0,202506
2025-04-04 08:20:00+00:00,5399.5,202506
2025-04-04 08:25:00+00:00,5403.5,202506
2025-04-04 08:30:00+00:00,5399.75,202506
2025-04-04 08:35:00+00:00,5390.25,202506
2025-04-04 08:40:00+00:00,5392.5,202506
2025-04-04 08:45:00+00:00,5392.0,202506
2025-04-04 08:50:00+00:00,5396.75,202506
2025-04-04 08:55:00+00:00,5398.5,202506
2025-04-04 09:00:00+00:00,5391.25,202506
2025-04-04 09:05:00+00:00,5388.25,202506
2025-04-04 09:10:00+00:00,5391.75,202506
2025-04-04 09:15:00+00:00,5388.25,202506
2025-04-04 09:20:00+00:00,5392.5,202506
2025-04-04 09:25:00+00:00,5390.0,202506
2025-04-04 09:30:00+00:00,5382.5,202506
2025-04-04 09:35:00+00:00,5388.5,202506
2025-04-04 09:40:00+00:00,5393.25,202506