Trade #,Trade Type,Opening Date,Open Price,Closing Date,Closing Price,Stop loss?,Profit,Tolerance,Realised volatility
111,Long,2025-04-02 02:55:00+00:00,5668.25,2025-04-02 12:30:00+00:00,5612.5,Yes,-11150.0,50,12.193836769959395
0,Short,2025-01-02 04:40:00+00:00,5954.0,2025-01-02 10:30:06+00:00,5969.75,No,-3150.0,80,5.104301949369969
1,Long,2025-01-02 10:30:06+00:00,5969.75,2025-01-02 17:50:00+00:00,5883.25,Yes,-17300.0,80,23.282384210202665
2,Short,2025-01-03 00:00:03+00:00,5914.75,2025-01-03 19:40:00+00:00,5996.5,Yes,-16350.0,80,19.74233590288322
3,Long,2025-01-06 00:15:05+00:00,5988.25,2025-01-06 00:15:05+00:00,5995.5,No,1450.0,80,3.693953907073642
4,Short,2025-01-06 07:15:11+00:00,5995.5,2025-01-06 18:05:00+00:00,6043.0,No,-9500.0,80,21.155429360172246
5,Long,2025-01-06 18:05:00+00:00,6043.0,2025-01-06 18:05:00+00:00,6026.0,No,-3400.0,80,6.709690698495761
6,Short,2025-01-07 09:40:02+00:00,6026.0,2025-01-07 15:40:05+00:00,5976.5,No,9900.0,80,11.588301004385054
7,Long,2025-01-07 15:40:05+00:00,5976.5,2025-01-07 15:40:05+00:00,5966.75,No,-1950.0,80,14.180256548154416
8,Short,2025-01-08 01:50:07+00:00,5966.75,2025-01-09 02:15:13+00:00,5947.5,No,3850.0,80,11.926047332717006
9,Long,2025-01-09 02:15:13+00:00,5947.5,2025-01-09 02:15:13+00:00,5941.25,No,-1250.0,80,7.904945473746309
10,Short,2025-01-10 04:20:18+00:00,5941.25,2025-01-10 10:10:03+00:00,5938.5,No,550.0,80,3.2178574588161606
11,Long,2025-01-10 10:10:03+00:00,5938.5,2025-01-10 15:10:00+00:00,5858.0,Yes,-16100.0,80,24.54020683312244
12,Short,2025-01-13 07:50:03+00:00,5841.25,2025-01-14 03:20:01+00:00,5888.75,No,-9500.0,80,28.394906943653734
13,Long,2025-01-14 03:20:01+00:00,5888.75,2025-01-14 03:20:01+00:00,5891.5,No,550.0,80,15.232640501418953
14,Short,2025-01-14 21:50:12+00:00,5891.5,2025-01-15 13:50:00+00:00,5973.5,Yes,-16400.0,80,13.628423635488083
15,Long,2025-01-15 18:15:00+00:00,5977.5,2025-01-15 18:15:00+00:00,6015.75,No,7650.0,80,5.651536254055625
16,Short,2025-01-16 07:45:00+00:00,6015.75,2025-01-16 12:15:03+00:00,6000.0,No,3150.0,80,4.681051962406258
17,Long,2025-01-16 12:15:03+00:00,6000.0,2025-01-16 12:15:03+00:00,5985.25,No,-2950.0,80,9.23086580096684
18,Short,2025-01-17 02:25:00+00:00,5985.25,2025-01-17 20:05:00+00:00,6035.0,No,-9950.0,80,24.406205026757682
19,Long,2025-01-17 20:05:00+00:00,6035.0,2025-01-17 20:05:00+00:00,6041.0,No,1200.0,80,4.782347286286003
20,Short,2025-01-20 07:55:09+00:00,6041.0,2025-01-20 12:15:10+00:00,6032.5,No,1700.0,80,1.9561739964466496
21,Long,2025-01-20 12:15:10+00:00,6032.5,2025-01-20 12:15:10+00:00,6060.75,No,5650.0,80,12.072787725608114
22,Short,2025-01-21 10:15:02+00:00,6060.75,2025-01-22 06:05:00+00:00,6102.75,No,-8400.0,80,18.059758091962813
23,Long,2025-01-22 06:05:00+00:00,6102.75,2025-01-22 06:05:00+00:00,6115.0,No,2450.0,80,8.204137049587375
24,Short,2025-01-23 13:00:02+00:00,6115.0,2025-01-24 03:45:04+00:00,6146.75,No,-6350.0,80,13.308628257824019
25,Long,2025-01-24 03:45:04+00:00,6146.75,2025-01-24 03:45:04+00:00,6157.25,No,2100.0,80,2.9075702748048866
26,Short,2025-01-24 14:55:00+00:00,6157.25,2025-01-24 19:00:00+00:00,6128.25,No,5800.0,80,6.58565230835417
27,Long,2025-01-24 19:00:00+00:00,6128.25,2025-01-27 06:40:00+00:00,6047.0,Yes,-16250.0,80,24.646504420951786
28,Short,2025-01-27 12:40:01+00:00,5995.0,2025-01-28 04:10:00+00:00,6043.0,No,-9600.0,80,16.166993473172347
29,Long,2025-01-28 04:10:00+00:00,6043.0,2025-01-28 04:10:00+00:00,6061.5,No,3700.0,80,7.648387839176406
30,Short,2025-01-28 09:30:01+00:00,6061.5,2025-01-28 13:50:00+00:00,6053.75,No,1550.0,80,7.047168903542244
31,Long,2025-01-28 13:50:00+00:00,6053.75,2025-01-28 13:50:00+00:00,6078.5,No,4950.0,80,15.343319647184845
32,Short,2025-01-30 00:35:00+00:00,6078.5,2025-01-30 07:00:00+00:00,6088.25,No,-1950.0,80,3.6153293732185
33,Long,2025-01-30 07:00:00+00:00,6088.25,2025-01-30 07:00:00+00:00,6111.0,No,4550.0,80,9.218732211367552
34,Short,2025-01-30 20:15:00+00:00,6111.0,2025-01-31 13:45:01+00:00,6125.5,No,-2900.0,80,9.77387590444147
35,Long,2025-01-31 13:45:01+00:00,6125.5,2025-02-02 23:05:00+00:00,5958.25,Yes,-33450.0,80,34.32922342273534
36,Short,2025-02-03 07:20:07+00:00,5956.75,2025-02-03 19:15:00+00:00,6042.25,Yes,-17100.0,80,25.37806823102926
37,Long,2025-02-04 03:00:03+00:00,6034.25,2025-02-04 03:00:03+00:00,6027.25,No,-1400.0,80,9.564783304229259
38,Short,2025-02-04 13:00:17+00:00,6027.25,2025-02-04 20:35:07+00:00,6058.75,No,-6300.0,80,14.527670326938352
39,Long,2025-02-04 20:35:07+00:00,6058.75,2025-02-04 20:35:07+00:00,6034.25,No,-4900.0,80,8.629237393284102
40,Short,2025-02-05 11:20:25+00:00,6034.25,2025-02-06 09:35:00+00:00,6101.25,No,-13400.0,80,22.325612649165265
41,Long,2025-02-06 09:35:00+00:00,6101.25,2025-02-06 09:35:00+00:00,6101.5,No,50.0,80,5.409175040636479
42,Short,2025-02-07 00:55:13+00:00,6101.5,2025-02-07 05:35:03+00:00,6100.25,No,250.0,80,2.2547208771300795
43,Long,2025-02-07 05:35:03+00:00,6100.25,2025-02-07 05:35:03+00:00,6068.25,No,-6400.0,80,23.851506297895977
44,Short,2025-02-10 01:20:00+00:00,6068.25,2025-02-10 17:20:00+00:00,6076.0,No,-1550.0,80,7.976463997180458
45,Long,2025-02-10 17:20:00+00:00,6076.0,2025-02-10 17:20:00+00:00,6091.5,No,3100.0,80,7.614239535962783
46,Short,2025-02-11 15:55:00+00:00,6091.5,2025-02-12 01:30:01+00:00,6091.25,No,50.0,80,5.56078450063562
47,Long,2025-02-12 01:30:01+00:00,6091.25,2025-02-12 01:30:01+00:00,6076.25,No,-3000.0,80,18.106074859025913
48,Short,2025-02-12 18:20:02+00:00,6076.25,2025-02-13 07:25:02+00:00,6083.0,No,-1350.0,80,5.949236987845407
49,Long,2025-02-13 07:25:02+00:00,6083.0,2025-02-13 07:25:02+00:00,6110.75,No,5550.0,80,12.51503537142366
50,Short,2025-02-13 16:10:03+00:00,6110.75,2025-02-14 06:05:08+00:00,6140.5,No,-5950.0,80,15.070080843014676
51,Long,2025-02-14 06:05:08+00:00,6140.5,2025-02-14 06:05:08+00:00,6137.5,No,-600.0,80,6.56158092535822
52,Short,2025-02-14 15:35:00+00:00,6137.5,2025-02-17 08:30:00+00:00,6139.0,No,-300.0,80,4.501376672478644
53,Long,2025-02-17 08:30:00+00:00,6139.0,2025-02-17 08:30:00+00:00,6153.25,No,2850.0,80,2.6253329270588317
54,Short,2025-02-18 06:55:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6153.25,No,0.0,80,2.8127579246812444
55,Long,2025-02-18 11:30:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6148.25,No,-1000.0,80,9.478685256099562
56,Short,2025-02-18 23:50:12+00:00,6148.25,2025-02-19 05:30:12+00:00,6152.5,No,-850.0,80,1.9461303086449568
57,Long,2025-02-19 05:30:12+00:00,6152.5,2025-02-19 05:30:12+00:00,6152.25,No,-50.0,80,7.328570724111535
58,Short,2025-02-19 17:05:00+00:00,6152.25,2025-02-20 00:55:03+00:00,6155.25,No,-600.0,80,5.185454647951838
59,Long,2025-02-20 00:55:03+00:00,6155.25,2025-02-20 00:55:03+00:00,6152.25,No,-600.0,80,3.0186780511261326
60,Short,2025-02-20 10:00:00+00:00,6152.25,2025-02-20 14:45:03+00:00,6138.25,No,2800.0,80,3.5674009893074534
61,Long,2025-02-20 14:45:03+00:00,6138.25,2025-02-20 14:45:03+00:00,6135.5,No,-550.0,80,7.991750102224715
62,Short,2025-02-20 20:55:00+00:00,6135.5,2025-02-21 04:00:00+00:00,6133.25,No,450.0,80,1.7949192197849737
63,Long,2025-02-21 04:00:00+00:00,6133.25,2025-02-21 18:30:00+00:00,6051.5,Yes,-16350.0,80,21.389484740667886
64,Short,2025-02-24 00:45:02+00:00,6054.25,2025-02-24 08:15:02+00:00,6046.5,No,1550.0,80,3.771902330523848
65,Long,2025-02-24 08:15:02+00:00,6046.5,2025-02-24 08:15:02+00:00,6024.0,No,-4500.0,80,17.272601800242928
66,Short,2025-02-24 20:05:00+00:00,6024.0,2025-02-24 23:50:01+00:00,5999.75,No,4850.0,80,8.879619884149745
67,Long,2025-02-24 23:50:01+00:00,5999.75,2025-02-24 23:50:01+00:00,6011.5,No,2350.0,80,3.916241473519166
68,Short,2025-02-25 03:55:07+00:00,6011.5,2025-02-25 07:30:00+00:00,5991.25,No,4050.0,80,4.372224637813049
69,Long,2025-02-25 07:30:00+00:00,5991.25,2025-02-25 07:30:00+00:00,6000.25,No,1800.0,80,7.720249798059934
70,Short,2025-02-25 14:10:00+00:00,6000.25,2025-02-25 16:45:00+00:00,5939.25,No,12200.0,80,24.777594384196018
71,Long,2025-02-25 16:45:00+00:00,5939.25,2025-02-25 16:45:00+00:00,5992.75,No,10700.0,80,10.186441654798575
72,Short,2025-02-26 06:20:06+00:00,5992.75,2025-02-26 13:55:00+00:00,5993.0,No,-50.0,80,3.474323662013214
73,Long,2025-02-26 13:55:00+00:00,5993.0,2025-02-26 13:55:00+00:00,5990.75,No,-450.0,80,17.745733930835733
74,Short,2025-02-27 05:55:00+00:00,5990.75,2025-02-27 13:50:00+00:00,5988.0,No,550.0,80,6.286104053121191
75,Long,2025-02-27 13:50:00+00:00,5988.0,2025-02-27 20:05:00+00:00,5903.75,Yes,-16850.0,80,21.067563358803337
76,Short,2025-02-28 05:50:06+00:00,5881.75,2025-02-28 13:45:00+00:00,5893.25,No,-2300.0,80,6.908876376687738
77,Long,2025-02-28 13:45:00+00:00,5893.25,2025-02-28 13:45:00+00:00,5958.0,No,12950.0,80,28.22421624378182
78,Short,2025-02-28 22:01:04+00:00,5958.0,2025-03-03 03:30:00+00:00,5960.25,No,-450.0,80,7.956341607044938
79,Long,2025-03-03 03:30:00+00:00,5960.25,2025-03-03 20:05:00+00:00,5866.75,Yes,-18700.0,80,24.461889617439184
80,Short,2025-03-04 19:05:00+00:00,5837.0,2025-03-05 12:30:00+00:00,5806.5,No,6100.0,80,10.767767167470488
81,Long,2025-03-05 12:30:00+00:00,5806.5,2025-03-05 12:30:00+00:00,5844.25,No,7550.0,80,18.46307360721168
82,Short,2025-03-05 19:05:00+00:00,5844.25,2025-03-06 01:20:00+00:00,5842.0,No,450.0,80,6.003965651686141
83,Long,2025-03-06 01:20:00+00:00,5842.0,2025-03-06 14:45:00+00:00,5755.0,Yes,-17400.0,80,28.58834548257696
84,Short,2025-03-07 01:55:04+00:00,5768.0,2025-03-07 05:25:00+00:00,5760.25,No,1550.0,80,3.0669373681209686
85,Long,2025-03-07 05:25:00+00:00,5760.25,2025-03-07 17:20:00+00:00,5678.0,Yes,-16450.0,80,22.832314294634063
86,Short,2025-03-07 19:50:00+00:00,5766.5,2025-03-09 23:55:01+00:00,5733.0,No,6700.0,80,20.651594789433062
87,Long,2025-03-09 23:55:01+00:00,5733.0,2025-03-09 23:55:01+00:00,5754.25,No,4250.0,80,7.765860132908402
88,Short,2025-03-10 04:35:00+00:00,5754.25,2025-03-10 08:25:00+00:00,5729.75,No,4900.0,80,5.8421902058628765
89,Long,2025-03-10 08:25:00+00:00,5729.75,2025-03-10 16:20:00+00:00,5647.0,Yes,-16550.0,80,23.08532024232693
90,Short,2025-03-10 22:50:01+00:00,5619.0,2025-03-12 14:45:00+00:00,5579.25,No,7950.0,80,23.504532591265527
91,Long,2025-03-12 14:45:00+00:00,5579.25,2025-03-12 14:45:00+00:00,5604.5,No,5050.0,80,17.421158275380943
92,Short,2025-03-13 10:00:02+00:00,5604.5,2025-03-14 06:30:00+00:00,5559.5,No,9000.0,80,21.99336408889426
93,Long,2025-03-14 06:30:00+00:00,5559.5,2025-03-14 06:30:00+00:00,5620.5,No,12200.0,80,22.432706905441353
94,Short,2025-03-17 10:20:00+00:00,5620.5,2025-03-17 18:35:00+00:00,5701.75,Yes,-16250.0,80,20.43416550656021
95,Long,2025-03-18 02:45:00+00:00,5717.75,2025-03-18 02:45:00+00:00,5762.25,No,8900.0,80,32.07785532769985
96,Short,2025-03-20 14:50:00+00:00,5762.25,2025-03-21 05:15:04+00:00,5707.5,No,10950.0,80,11.992608068403648
97,Long,2025-03-21 05:15:04+00:00,5707.5,2025-03-21 05:15:04+00:00,5704.0,No,-700.0,80,15.570210051243887
98,Short,2025-03-21 17:05:00+00:00,5704.0,2025-03-24 04:20:01+00:00,5753.75,No,-9950.0,80,24.010548893547192
99,Long,2025-03-24 04:20:01+00:00,5753.75,2025-03-24 04:20:01+00:00,5775.0,No,4250.0,80,7.435611976945683
100,Short,2025-03-24 08:45:03+00:00,5775.0,2025-03-25 16:40:00+00:00,5816.5,No,-8300.0,80,14.200633491133448
101,Long,2025-03-25 16:40:00+00:00,5816.5,2025-03-25 16:40:00+00:00,5835.5,No,3800.0,80,7.287168080087834
102,Short,2025-03-26 00:40:02+00:00,5835.5,2025-03-26 03:20:00+00:00,5826.25,No,1850.0,80,3.282934475459614
103,Long,2025-03-26 03:20:00+00:00,5826.25,2025-03-26 18:55:00+00:00,5746.25,Yes,-16000.0,80,23.642492061529985
104,Short,2025-03-27 02:30:09+00:00,5760.5,2025-03-27 08:05:00+00:00,5752.75,No,1550.0,80,4.025416760970532
105,Long,2025-03-27 08:05:00+00:00,5752.75,2025-03-27 08:05:00+00:00,5743.0,No,-1950.0,80,11.277240842996147
106,Short,2025-03-28 03:30:00+00:00,5743.0,2025-03-28 07:30:00+00:00,5729.5,No,2700.0,80,4.817265619022651
107,Long,2025-03-28 07:30:00+00:00,5729.5,2025-03-28 15:05:00+00:00,5645.75,Yes,-16750.0,80,22.056970245143066
108,Short,2025-03-31 04:40:05+00:00,5588.0,2025-04-01 00:20:00+00:00,5634.0,No,-9200.0,80,30.28281760471435
109,Long,2025-04-01 00:20:00+00:00,5634.0,2025-04-01 00:20:00+00:00,5691.5,No,11500.0,80,15.236285294406208
110,Short,2025-04-01 16:20:00+00:00,5691.5,2025-04-02 02:55:00+00:00,5668.25,No,4650.0,80,14.807604209621001
0,Short,2025-01-02 04:40:00+00:00,5954.0,2025-01-02 10:30:06+00:00,5969.75,No,-3150.0,100,5.104301949369969
1,Long,2025-01-02 10:30:06+00:00,5969.75,2025-01-02 10:30:06+00:00,5914.75,No,-11000.0,100,34.382468031568564
2,Short,2025-01-03 00:00:03+00:00,5914.75,2025-01-06 00:15:05+00:00,5988.25,No,-14700.0,100,24.871859592260336
3,Long,2025-01-06 00:15:05+00:00,5988.25,2025-01-06 00:15:05+00:00,5995.5,No,1450.0,100,3.693953907073642
4,Short,2025-01-06 07:15:11+00:00,5995.5,2025-01-06 18:05:00+00:00,6043.0,No,-9500.0,100,21.155429360172246
5,Long,2025-01-06 18:05:00+00:00,6043.0,2025-01-06 18:05:00+00:00,6026.0,No,-3400.0,100,6.709690698495761
6,Short,2025-01-07 09:40:02+00:00,6026.0,2025-01-07 15:40:05+00:00,5976.5,No,9900.0,100,11.588301004385054
7,Long,2025-01-07 15:40:05+00:00,5976.5,2025-01-07 15:40:05+00:00,5966.75,No,-1950.0,100,14.180256548154416
8,Short,2025-01-08 01:50:07+00:00,5966.75,2025-01-09 02:15:13+00:00,5947.5,No,3850.0,100,11.926047332717006
9,Long,2025-01-09 02:15:13+00:00,5947.5,2025-01-09 02:15:13+00:00,5941.25,No,-1250.0,100,7.904945473746309
10,Short,2025-01-10 04:20:18+00:00,5941.25,2025-01-10 10:10:03+00:00,5938.5,No,550.0,100,3.2178574588161606
11,Long,2025-01-10 10:10:03+00:00,5938.5,2025-01-13 03:25:00+00:00,5833.25,Yes,-21050.0,100,36.44111968920568
12,Short,2025-01-13 07:50:03+00:00,5841.25,2025-01-14 03:20:01+00:00,5888.75,No,-9500.0,100,28.394906943653734
13,Long,2025-01-14 03:20:01+00:00,5888.75,2025-01-14 03:20:01+00:00,5891.5,No,550.0,100,15.232640501418953
14,Short,2025-01-14 21:50:12+00:00,5891.5,2025-01-15 18:15:00+00:00,5977.5,No,-17200.0,100,37.249490364692676
15,Long,2025-01-15 18:15:00+00:00,5977.5,2025-01-15 18:15:00+00:00,6015.75,No,7650.0,100,5.651536254055625
16,Short,2025-01-16 07:45:00+00:00,6015.75,2025-01-16 12:15:03+00:00,6000.0,No,3150.0,100,4.681051962406258
17,Long,2025-01-16 12:15:03+00:00,6000.0,2025-01-16 12:15:03+00:00,5985.25,No,-2950.0,100,9.23086580096684
18,Short,2025-01-17 02:25:00+00:00,5985.25,2025-01-17 20:05:00+00:00,6035.0,No,-9950.0,100,24.406205026757682
19,Long,2025-01-17 20:05:00+00:00,6035.0,2025-01-17 20:05:00+00:00,6041.0,No,1200.0,100,4.782347286286003
20,Short,2025-01-20 07:55:09+00:00,6041.0,2025-01-20 12:15:10+00:00,6032.5,No,1700.0,100,1.9561739964466496
21,Long,2025-01-20 12:15:10+00:00,6032.5,2025-01-20 12:15:10+00:00,6060.75,No,5650.0,100,12.072787725608114
22,Short,2025-01-21 10:15:02+00:00,6060.75,2025-01-22 06:05:00+00:00,6102.75,No,-8400.0,100,18.059758091962813
23,Long,2025-01-22 06:05:00+00:00,6102.75,2025-01-22 06:05:00+00:00,6115.0,No,2450.0,100,8.204137049587375
24,Short,2025-01-23 13:00:02+00:00,6115.0,2025-01-24 03:45:04+00:00,6146.75,No,-6350.0,100,13.308628257824019
25,Long,2025-01-24 03:45:04+00:00,6146.75,2025-01-24 03:45:04+00:00,6157.25,No,2100.0,100,2.9075702748048866
26,Short,2025-01-24 14:55:00+00:00,6157.25,2025-01-24 19:00:00+00:00,6128.25,No,5800.0,100,6.58565230835417
27,Long,2025-01-24 19:00:00+00:00,6128.25,2025-01-27 08:20:00+00:00,6021.5,Yes,-21350.0,100,29.699645250211173
28,Short,2025-01-27 12:40:01+00:00,5995.0,2025-01-28 04:10:00+00:00,6043.0,No,-9600.0,100,16.166993473172347
29,Long,2025-01-28 04:10:00+00:00,6043.0,2025-01-28 04:10:00+00:00,6061.5,No,3700.0,100,7.648387839176406
30,Short,2025-01-28 09:30:01+00:00,6061.5,2025-01-28 13:50:00+00:00,6053.75,No,1550.0,100,7.047168903542244
31,Long,2025-01-28 13:50:00+00:00,6053.75,2025-01-28 13:50:00+00:00,6078.5,No,4950.0,100,15.343319647184845
32,Short,2025-01-30 00:35:00+00:00,6078.5,2025-01-30 07:00:00+00:00,6088.25,No,-1950.0,100,3.6153293732185
33,Long,2025-01-30 07:00:00+00:00,6088.25,2025-01-30 07:00:00+00:00,6111.0,No,4550.0,100,9.218732211367552
34,Short,2025-01-30 20:15:00+00:00,6111.0,2025-01-31 13:45:01+00:00,6125.5,No,-2900.0,100,9.77387590444147
35,Long,2025-01-31 13:45:01+00:00,6125.5,2025-02-02 23:05:00+00:00,5958.25,Yes,-33450.0,100,34.32922342273534
36,Short,2025-02-03 07:20:07+00:00,5956.75,2025-02-03 21:40:00+00:00,6057.75,Yes,-20200.0,100,29.74450092861395
37,Long,2025-02-04 03:00:03+00:00,6034.25,2025-02-04 03:00:03+00:00,6027.25,No,-1400.0,100,9.564783304229259
38,Short,2025-02-04 13:00:17+00:00,6027.25,2025-02-04 20:35:07+00:00,6058.75,No,-6300.0,100,14.527670326938352
39,Long,2025-02-04 20:35:07+00:00,6058.75,2025-02-04 20:35:07+00:00,6034.25,No,-4900.0,100,8.629237393284102
40,Short,2025-02-05 11:20:25+00:00,6034.25,2025-02-06 09:35:00+00:00,6101.25,No,-13400.0,100,22.325612649165265
41,Long,2025-02-06 09:35:00+00:00,6101.25,2025-02-06 09:35:00+00:00,6101.5,No,50.0,100,5.409175040636479
42,Short,2025-02-07 00:55:13+00:00,6101.5,2025-02-07 05:35:03+00:00,6100.25,No,250.0,100,2.2547208771300795
43,Long,2025-02-07 05:35:03+00:00,6100.25,2025-02-07 05:35:03+00:00,6068.25,No,-6400.0,100,23.851506297895977
44,Short,2025-02-10 01:20:00+00:00,6068.25,2025-02-10 17:20:00+00:00,6076.0,No,-1550.0,100,7.976463997180458
45,Long,2025-02-10 17:20:00+00:00,6076.0,2025-02-10 17:20:00+00:00,6091.5,No,3100.0,100,7.614239535962783
46,Short,2025-02-11 15:55:00+00:00,6091.5,2025-02-12 01:30:01+00:00,6091.25,No,50.0,100,5.56078450063562
47,Long,2025-02-12 01:30:01+00:00,6091.25,2025-02-12 01:30:01+00:00,6076.25,No,-3000.0,100,18.106074859025913
48,Short,2025-02-12 18:20:02+00:00,6076.25,2025-02-13 07:25:02+00:00,6083.0,No,-1350.0,100,5.949236987845407
49,Long,2025-02-13 07:25:02+00:00,6083.0,2025-02-13 07:25:02+00:00,6110.75,No,5550.0,100,12.51503537142366
50,Short,2025-02-13 16:10:03+00:00,6110.75,2025-02-14 06:05:08+00:00,6140.5,No,-5950.0,100,15.070080843014676
51,Long,2025-02-14 06:05:08+00:00,6140.5,2025-02-14 06:05:08+00:00,6137.5,No,-600.0,100,6.56158092535822
52,Short,2025-02-14 15:35:00+00:00,6137.5,2025-02-17 08:30:00+00:00,6139.0,No,-300.0,100,4.501376672478644
53,Long,2025-02-17 08:30:00+00:00,6139.0,2025-02-17 08:30:00+00:00,6153.25,No,2850.0,100,2.6253329270588317
54,Short,2025-02-18 06:55:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6153.25,No,0.0,100,2.8127579246812444
55,Long,2025-02-18 11:30:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6148.25,No,-1000.0,100,9.478685256099562
