Trade #,Trade Type,Opening Date,Open Price,Closing Date,Closing Price,Stop loss?,Profit,Tolerance,Realised volatility
56,Short,2025-02-18 23:50:12+00:00,6148.25,2025-02-19 05:30:12+00:00,6152.5,No,-850.0,100,1.9461303086449568
57,Long,2025-02-19 05:30:12+00:00,6152.5,2025-02-19 05:30:12+00:00,6152.25,No,-50.0,100,7.328570724111535
58,Short,2025-02-19 17:05:00+00:00,6152.25,2025-02-20 00:55:03+00:00,6155.25,No,-600.0,100,5.185454647951838
59,Long,2025-02-20 00:55:03+00:00,6155.25,2025-02-20 00:55:03+00:00,6152.25,No,-600.0,100,3.0186780511261326
60,Short,2025-02-20 10:00:00+00:00,6152.25,2025-02-20 14:45:03+00:00,6138.25,No,2800.0,100,3.5674009893074534
61,Long,2025-02-20 14:45:03+00:00,6138.25,2025-02-20 14:45:03+00:00,6135.5,No,-550.0,100,7.991750102224715
62,Short,2025-02-20 20:55:00+00:00,6135.5,2025-02-21 04:00:00+00:00,6133.25,No,450.0,100,1.7949192197849737
63,Long,2025-02-21 04:00:00+00:00,6133.25,2025-02-21 19:30:00+00:00,6029.0,Yes,-20850.0,100,28.255941760659535
64,Short,2025-02-24 00:45:02+00:00,6054.25,2025-02-24 08:15:02+00:00,6046.5,No,1550.0,100,3.771902330523848
65,Long,2025-02-24 08:15:02+00:00,6046.5,2025-02-24 08:15:02+00:00,6024.0,No,-4500.0,100,17.272601800242928
66,Short,2025-02-24 20:05:00+00:00,6024.0,2025-02-24 23:50:01+00:00,5999.75,No,4850.0,100,8.879619884149745
67,Long,2025-02-24 23:50:01+00:00,5999.75,2025-02-24 23:50:01+00:00,6011.5,No,2350.0,100,3.916241473519166
68,Short,2025-02-25 03:55:07+00:00,6011.5,2025-02-25 07:30:00+00:00,5991.25,No,4050.0,100,4.372224637813049
69,Long,2025-02-25 07:30:00+00:00,5991.25,2025-02-25 07:30:00+00:00,6000.25,No,1800.0,100,7.720249798059934
70,Short,2025-02-25 14:10:00+00:00,6000.25,2025-02-25 16:45:00+00:00,5939.25,No,12200.0,100,24.777594384196018
71,Long,2025-02-25 16:45:00+00:00,5939.25,2025-02-25 16:45:00+00:00,5992.75,No,10700.0,100,10.186441654798575
72,Short,2025-02-26 06:20:06+00:00,5992.75,2025-02-26 13:55:00+00:00,5993.0,No,-50.0,100,3.474323662013214
73,Long,2025-02-26 13:55:00+00:00,5993.0,2025-02-26 13:55:00+00:00,5990.75,No,-450.0,100,17.745733930835733
74,Short,2025-02-27 05:55:00+00:00,5990.75,2025-02-27 13:50:00+00:00,5988.0,No,550.0,100,6.286104053121191
75,Long,2025-02-27 13:50:00+00:00,5988.0,2025-02-27 20:55:00+00:00,5883.5,Yes,-20900.0,100,30.25636655595418
76,Short,2025-02-28 05:50:06+00:00,5881.75,2025-02-28 13:45:00+00:00,5893.25,No,-2300.0,100,6.908876376687738
77,Long,2025-02-28 13:45:00+00:00,5893.25,2025-02-28 13:45:00+00:00,5958.0,No,12950.0,100,28.22421624378182
78,Short,2025-02-28 22:01:04+00:00,5958.0,2025-03-03 03:30:00+00:00,5960.25,No,-450.0,100,7.956341607044938
79,Long,2025-03-03 03:30:00+00:00,5960.25,2025-03-03 20:10:00+00:00,5859.25,Yes,-20200.0,100,25.510665631168344
80,Short,2025-03-04 19:05:00+00:00,5837.0,2025-03-05 12:30:00+00:00,5806.5,No,6100.0,100,10.767767167470488
81,Long,2025-03-05 12:30:00+00:00,5806.5,2025-03-05 12:30:00+00:00,5844.25,No,7550.0,100,18.46307360721168
82,Short,2025-03-05 19:05:00+00:00,5844.25,2025-03-06 01:20:00+00:00,5842.0,No,450.0,100,6.003965651686141
83,Long,2025-03-06 01:20:00+00:00,5842.0,2025-03-06 17:40:00+00:00,5740.5,Yes,-20300.0,100,30.615220760342332
84,Short,2025-03-07 01:55:04+00:00,5768.0,2025-03-07 05:25:00+00:00,5760.25,No,1550.0,100,3.0669373681209686
85,Long,2025-03-07 05:25:00+00:00,5760.25,2025-03-07 05:25:00+00:00,5766.5,No,1250.0,100,23.360285244744613
86,Short,2025-03-07 19:50:00+00:00,5766.5,2025-03-09 23:55:01+00:00,5733.0,No,6700.0,100,20.651594789433062
87,Long,2025-03-09 23:55:01+00:00,5733.0,2025-03-09 23:55:01+00:00,5754.25,No,4250.0,100,7.765860132908402
88,Short,2025-03-10 04:35:00+00:00,5754.25,2025-03-10 08:25:00+00:00,5729.75,No,4900.0,100,5.8421902058628765
89,Long,2025-03-10 08:25:00+00:00,5729.75,2025-03-10 17:35:00+00:00,5627.75,Yes,-20400.0,100,28.249382118731205
90,Short,2025-03-10 22:50:01+00:00,5619.0,2025-03-12 14:45:00+00:00,5579.25,No,7950.0,100,23.504532591265527
91,Long,2025-03-12 14:45:00+00:00,5579.25,2025-03-12 14:45:00+00:00,5604.5,No,5050.0,100,17.421158275380943
92,Short,2025-03-13 10:00:02+00:00,5604.5,2025-03-14 06:30:00+00:00,5559.5,No,9000.0,100,21.99336408889426
93,Long,2025-03-14 06:30:00+00:00,5559.5,2025-03-14 06:30:00+00:00,5620.5,No,12200.0,100,22.432706905441353
94,Short,2025-03-17 10:20:00+00:00,5620.5,2025-03-18 02:45:00+00:00,5717.75,No,-19450.0,100,22.47610055738362
95,Long,2025-03-18 02:45:00+00:00,5717.75,2025-03-18 02:45:00+00:00,5762.25,No,8900.0,100,32.07785532769985
96,Short,2025-03-20 14:50:00+00:00,5762.25,2025-03-21 05:15:04+00:00,5707.5,No,10950.0,100,11.992608068403648
97,Long,2025-03-21 05:15:04+00:00,5707.5,2025-03-21 05:15:04+00:00,5704.0,No,-700.0,100,15.570210051243887
98,Short,2025-03-21 17:05:00+00:00,5704.0,2025-03-24 04:20:01+00:00,5753.75,No,-9950.0,100,24.010548893547192
99,Long,2025-03-24 04:20:01+00:00,5753.75,2025-03-24 04:20:01+00:00,5775.0,No,4250.0,100,7.435611976945683
100,Short,2025-03-24 08:45:03+00:00,5775.0,2025-03-25 16:40:00+00:00,5816.5,No,-8300.0,100,14.200633491133448
101,Long,2025-03-25 16:40:00+00:00,5816.5,2025-03-25 16:40:00+00:00,5835.5,No,3800.0,100,7.287168080087834
102,Short,2025-03-26 00:40:02+00:00,5835.5,2025-03-26 03:20:00+00:00,5826.25,No,1850.0,100,3.282934475459614
103,Long,2025-03-26 03:20:00+00:00,5826.25,2025-03-26 03:20:00+00:00,5760.5,No,-13150.0,100,34.02868142464344
104,Short,2025-03-27 02:30:09+00:00,5760.5,2025-03-27 08:05:00+00:00,5752.75,No,1550.0,100,4.025416760970532
105,Long,2025-03-27 08:05:00+00:00,5752.75,2025-03-27 08:05:00+00:00,5743.0,No,-1950.0,100,11.277240842996147
106,Short,2025-03-28 03:30:00+00:00,5743.0,2025-03-28 07:30:00+00:00,5729.5,No,2700.0,100,4.817265619022651
107,Long,2025-03-28 07:30:00+00:00,5729.5,2025-03-28 17:05:00+00:00,5629.0,Yes,-20100.0,100,35.3391256873713
108,Short,2025-03-31 04:40:05+00:00,5588.0,2025-04-01 00:20:00+00:00,5634.0,No,-9200.0,100,30.28281760471435
109,Long,2025-04-01 00:20:00+00:00,5634.0,2025-04-01 00:20:00+00:00,5691.5,No,11500.0,100,15.236285294406208
110,Short,2025-04-01 16:20:00+00:00,5691.5,2025-04-02 02:55:00+00:00,5668.25,No,4650.0,100,14.807604209621001
0,Short,2025-01-02 04:40:00+00:00,5954.0,2025-01-02 10:30:06+00:00,5969.75,No,-3150.0,6000,5.104301949369969
1,Long,2025-01-02 10:30:06+00:00,5969.75,2025-01-02 10:30:06+00:00,5914.75,No,-11000.0,6000,34.382468031568564
2,Short,2025-01-03 00:00:03+00:00,5914.75,2025-01-06 00:15:05+00:00,5988.25,No,-14700.0,6000,24.871859592260336
3,Long,2025-01-06 00:15:05+00:00,5988.25,2025-01-06 00:15:05+00:00,5995.5,No,1450.0,6000,3.693953907073642
4,Short,2025-01-06 07:15:11+00:00,5995.5,2025-01-06 18:05:00+00:00,6043.0,No,-9500.0,6000,21.155429360172246
5,Long,2025-01-06 18:05:00+00:00,6043.0,2025-01-06 18:05:00+00:00,6026.0,No,-3400.0,6000,6.709690698495761
6,Short,2025-01-07 09:40:02+00:00,6026.0,2025-01-07 15:40:05+00:00,5976.5,No,9900.0,6000,11.588301004385054
7,Long,2025-01-07 15:40:05+00:00,5976.5,2025-01-07 15:40:05+00:00,5966.75,No,-1950.0,6000,14.180256548154416
8,Short,2025-01-08 01:50:07+00:00,5966.75,2025-01-09 02:15:13+00:00,5947.5,No,3850.0,6000,11.926047332717006
9,Long,2025-01-09 02:15:13+00:00,5947.5,2025-01-09 02:15:13+00:00,5941.25,No,-1250.0,6000,7.904945473746309
10,Short,2025-01-10 04:20:18+00:00,5941.25,2025-01-10 10:10:03+00:00,5938.5,No,550.0,6000,3.2178574588161606
11,Long,2025-01-10 10:10:03+00:00,5938.5,2025-01-10 10:10:03+00:00,5841.25,No,-19450.0,6000,37.17026728500689
12,Short,2025-01-13 07:50:03+00:00,5841.25,2025-01-14 03:20:01+00:00,5888.75,No,-9500.0,6000,28.394906943653734
13,Long,2025-01-14 03:20:01+00:00,5888.75,2025-01-14 03:20:01+00:00,5891.5,No,550.0,6000,15.232640501418953
14,Short,2025-01-14 21:50:12+00:00,5891.5,2025-01-15 18:15:00+00:00,5977.5,No,-17200.0,6000,37.249490364692676
15,Long,2025-01-15 18:15:00+00:00,5977.5,2025-01-15 18:15:00+00:00,6015.75,No,7650.0,6000,5.651536254055625
16,Short,2025-01-16 07:45:00+00:00,6015.75,2025-01-16 12:15:03+00:00,6000.0,No,3150.0,6000,4.681051962406258
17,Long,2025-01-16 12:15:03+00:00,6000.0,2025-01-16 12:15:03+00:00,5985.25,No,-2950.0,6000,9.23086580096684
18,Short,2025-01-17 02:25:00+00:00,5985.25,2025-01-17 20:05:00+00:00,6035.0,No,-9950.0,6000,24.406205026757682
19,Long,2025-01-17 20:05:00+00:00,6035.0,2025-01-17 20:05:00+00:00,6041.0,No,1200.0,6000,4.782347286286003
20,Short,2025-01-20 07:55:09+00:00,6041.0,2025-01-20 12:15:10+00:00,6032.5,No,1700.0,6000,1.9561739964466496
21,Long,2025-01-20 12:15:10+00:00,6032.5,2025-01-20 12:15:10+00:00,6060.75,No,5650.0,6000,12.072787725608114
22,Short,2025-01-21 10:15:02+00:00,6060.75,2025-01-22 06:05:00+00:00,6102.75,No,-8400.0,6000,18.059758091962813
23,Long,2025-01-22 06:05:00+00:00,6102.75,2025-01-22 06:05:00+00:00,6115.0,No,2450.0,6000,8.204137049587375
24,Short,2025-01-23 13:00:02+00:00,6115.0,2025-01-24 03:45:04+00:00,6146.75,No,-6350.0,6000,13.308628257824019
25,Long,2025-01-24 03:45:04+00:00,6146.75,2025-01-24 03:45:04+00:00,6157.25,No,2100.0,6000,2.9075702748048866
26,Short,2025-01-24 14:55:00+00:00,6157.25,2025-01-24 19:00:00+00:00,6128.25,No,5800.0,6000,6.58565230835417
27,Long,2025-01-24 19:00:00+00:00,6128.25,2025-01-24 19:00:00+00:00,5995.0,No,-26650.0,6000,47.328768053349556
28,Short,2025-01-27 12:40:01+00:00,5995.0,2025-01-28 04:10:00+00:00,6043.0,No,-9600.0,6000,16.166993473172347
29,Long,2025-01-28 04:10:00+00:00,6043.0,2025-01-28 04:10:00+00:00,6061.5,No,3700.0,6000,7.648387839176406
30,Short,2025-01-28 09:30:01+00:00,6061.5,2025-01-28 13:50:00+00:00,6053.75,No,1550.0,6000,7.047168903542244
31,Long,2025-01-28 13:50:00+00:00,6053.75,2025-01-28 13:50:00+00:00,6078.5,No,4950.0,6000,15.343319647184845
32,Short,2025-01-30 00:35:00+00:00,6078.5,2025-01-30 07:00:00+00:00,6088.25,No,-1950.0,6000,3.6153293732185
33,Long,2025-01-30 07:00:00+00:00,6088.25,2025-01-30 07:00:00+00:00,6111.0,No,4550.0,6000,9.218732211367552
34,Short,2025-01-30 20:15:00+00:00,6111.0,2025-01-31 13:45:01+00:00,6125.5,No,-2900.0,6000,9.77387590444147
35,Long,2025-01-31 13:45:01+00:00,6125.5,2025-01-31 13:45:01+00:00,5956.75,No,-33750.0,6000,81.49836281618605
36,Short,2025-02-03 07:20:07+00:00,5956.75,2025-02-04 03:00:03+00:00,6034.25,No,-15500.0,6000,33.88325708748234
37,Long,2025-02-04 03:00:03+00:00,6034.25,2025-02-04 03:00:03+00:00,6027.25,No,-1400.0,6000,9.564783304229259
38,Short,2025-02-04 13:00:17+00:00,6027.25,2025-02-04 20:35:07+00:00,6058.75,No,-6300.0,6000,14.527670326938352
39,Long,2025-02-04 20:35:07+00:00,6058.75,2025-02-04 20:35:07+00:00,6034.25,No,-4900.0,6000,8.629237393284102
40,Short,2025-02-05 11:20:25+00:00,6034.25,2025-02-06 09:35:00+00:00,6101.25,No,-13400.0,6000,22.325612649165265
41,Long,2025-02-06 09:35:00+00:00,6101.25,2025-02-06 09:35:00+00:00,6101.5,No,50.0,6000,5.409175040636479
42,Short,2025-02-07 00:55:13+00:00,6101.5,2025-02-07 05:35:03+00:00,6100.25,No,250.0,6000,2.2547208771300795
43,Long,2025-02-07 05:35:03+00:00,6100.25,2025-02-07 05:35:03+00:00,6068.25,No,-6400.0,6000,23.851506297895977
44,Short,2025-02-10 01:20:00+00:00,6068.25,2025-02-10 17:20:00+00:00,6076.0,No,-1550.0,6000,7.976463997180458
45,Long,2025-02-10 17:20:00+00:00,6076.0,2025-02-10 17:20:00+00:00,6091.5,No,3100.0,6000,7.614239535962783
46,Short,2025-02-11 15:55:00+00:00,6091.5,2025-02-12 01:30:01+00:00,6091.25,No,50.0,6000,5.56078450063562
47,Long,2025-02-12 01:30:01+00:00,6091.25,2025-02-12 01:30:01+00:00,6076.25,No,-3000.0,6000,18.106074859025913
48,Short,2025-02-12 18:20:02+00:00,6076.25,2025-02-13 07:25:02+00:00,6083.0,No,-1350.0,6000,5.949236987845407
49,Long,2025-02-13 07:25:02+00:00,6083.0,2025-02-13 07:25:02+00:00,6110.75,No,5550.0,6000,12.51503537142366
50,Short,2025-02-13 16:10:03+00:00,6110.75,2025-02-14 06:05:08+00:00,6140.5,No,-5950.0,6000,15.070080843014676
51,Long,2025-02-14 06:05:08+00:00,6140.5,2025-02-14 06:05:08+00:00,6137.5,No,-600.0,6000,6.56158092535822
52,Short,2025-02-14 15:35:00+00:00,6137.5,2025-02-17 08:30:00+00:00,6139.0,No,-300.0,6000,4.501376672478644
53,Long,2025-02-17 08:30:00+00:00,6139.0,2025-02-17 08:30:00+00:00,6153.25,No,2850.0,6000,2.6253329270588317
54,Short,2025-02-18 06:55:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6153.25,No,0.0,6000,2.8127579246812444
55,Long,2025-02-18 11:30:00+00:00,6153.25,2025-02-18 11:30:00+00:00,6148.25,No,-1000.0,6000,9.478685256099562
56,Short,2025-02-18 23:50:12+00:00,6148.25,2025-02-19 05:30:12+00:00,6152.5,No,-850.0,6000,1.9461303086449568
57,Long,2025-02-19 05:30:12+00:00,6152.5,2025-02-19 05:30:12+00:00,6152.25,No,-50.0,6000,7.328570724111535
58,Short,2025-02-19 17:05:00+00:00,6152.25,2025-02-20 00:55:03+00:00,6155.25,No,-600.0,6000,5.185454647951838
59,Long,2025-02-20 00:55:03+00:00,6155.25,2025-02-20 00:55:03+00:00,6152.25,No,-600.0,6000,3.0186780511261326
60,Short,2025-02-20 10:00:00+00:00,6152.25,2025-02-20 14:45:03+00:00,6138.25,No,2800.0,6000,3.5674009893074534
61,Long,2025-02-20 14:45:03+00:00,6138.25,2025-02-20 14:45:03+00:00,6135.5,No,-550.0,6000,7.991750102224715
62,Short,2025-02-20 20:55:00+00:00,6135.5,2025-02-21 04:00:00+00:00,6133.25,No,450.0,6000,1.7949192197849737
63,Long,2025-02-21 04:00:00+00:00,6133.25,2025-02-21 04:00:00+00:00,6054.25,No,-15800.0,6000,41.38495193827039
64,Short,2025-02-24 00:45:02+00:00,6054.25,2025-02-24 08:15:02+00:00,6046.5,No,1550.0,6000,3.771902330523848
65,Long,2025-02-24 08:15:02+00:00,6046.5,2025-02-24 08:15:02+00:00,6024.0,No,-4500.0,6000,17.272601800242928
66,Short,2025-02-24 20:05:00+00:00,6024.0,2025-02-24 23:50:01+00:00,5999.75,No,4850.0,6000,8.879619884149745
67,Long,2025-02-24 23:50:01+00:00,5999.75,2025-02-24 23:50:01+00:00,6011.5,No,2350.0,6000,3.916241473519166
68,Short,2025-02-25 03:55:07+00:00,6011.5,2025-02-25 07:30:00+00:00,5991.25,No,4050.0,6000,4.372224637813049
69,Long,2025-02-25 07:30:00+00:00,5991.25,2025-02-25 07:30:00+00:00,6000.25,No,1800.0,6000,7.720249798059934
70,Short,2025-02-25 14:10:00+00:00,6000.25,2025-02-25 16:45:00+00:00,5939.25,No,12200.0,6000,24.777594384196018
71,Long,2025-02-25 16:45:00+00:00,5939.25,2025-02-25 16:45:00+00:00,5992.75,No,10700.0,6000,10.186441654798575
72,Short,2025-02-26 06:20:06+00:00,5992.75,2025-02-26 13:55:00+00:00,5993.0,No,-50.0,6000,3.474323662013214
73,Long,2025-02-26 13:55:00+00:00,5993.0,2025-02-26 13:55:00+00:00,5990.75,No,-450.0,6000,17.745733930835733
74,Short,2025-02-27 05:55:00+00:00,5990.75,2025-02-27 13:50:00+00:00,5988.0,No,550.0,6000,6.286104053121191
75,Long,2025-02-27 13:50:00+00:00,5988.0,2025-02-27 13:50:00+00:00,5881.75,No,-21250.0,6000,44.50947682764695
76,Short,2025-02-28 05:50:06+00:00,5881.75,2025-02-28 13:45:00+00:00,5893.25,No,-2300.0,6000,6.908876376687738
77,Long,2025-02-28 13:45:00+00:00,5893.25,2025-02-28 13:45:00+00:00,5958.0,No,12950.0,6000,28.22421624378182
78,Short,2025-02-28 22:01:04+00:00,5958.0,2025-03-03 03:30:00+00:00,5960.25,No,-450.0,6000,7.956341607044938
79,Long,2025-03-03 03:30:00+00:00,5960.25,2025-03-03 03:30:00+00:00,5837.0,No,-24650.0,6000,66.76861928589346
80,Short,2025-03-04 19:05:00+00:00,5837.0,2025-03-05 12:30:00+00:00,5806.5,No,6100.0,6000,10.767767167470488
81,Long,2025-03-05 12:30:00+00:00,5806.5,2025-03-05 12:30:00+00:00,5844.25,No,7550.0,6000,18.46307360721168
82,Short,2025-03-05 19:05:00+00:00,5844.25,2025-03-06 01:20:00+00:00,5842.0,No,450.0,6000,6.003965651686141
83,Long,2025-03-06 01:20:00+00:00,5842.0,2025-03-06 01:20:00+00:00,5768.0,No,-14800.0,6000,37.764550127049866
84,Short,2025-03-07 01:55:04+00:00,5768.0,2025-03-07 05:25:00+00:00,5760.25,No,1550.0,6000,3.0669373681209686
85,Long,2025-03-07 05:25:00+00:00,5760.25,2025-03-07 05:25:00+00:00,5766.5,No,1250.0,6000,23.360285244744613
86,Short,2025-03-07 19:50:00+00:00,5766.5,2025-03-09 23:55:01+00:00,5733.0,No,6700.0,6000,20.651594789433062
87,Long,2025-03-09 23:55:01+00:00,5733.0,2025-03-09 23:55:01+00:00,5754.25,No,4250.0,6000,7.765860132908402
88,Short,2025-03-10 04:35:00+00:00,5754.25,2025-03-10 08:25:00+00:00,5729.75,No,4900.0,6000,5.8421902058628765
89,Long,2025-03-10 08:25:00+00:00,5729.75,2025-03-10 08:25:00+00:00,5619.0,No,-22150.0,6000,41.332269048619395
90,Short,2025-03-10 22:50:01+00:00,5619.0,2025-03-12 14:45:00+00:00,5579.25,No,7950.0,6000,23.504532591265527
91,Long,2025-03-12 14:45:00+00:00,5579.25,2025-03-12 14:45:00+00:00,5604.5,No,5050.0,6000,17.421158275380943
92,Short,2025-03-13 10:00:02+00:00,5604.5,2025-03-14 06:30:00+00:00,5559.5,No,9000.0,6000,21.99336408889426
93,Long,2025-03-14 06:30:00+00:00,5559.5,2025-03-14 06:30:00+00:00,5620.5,No,12200.0,6000,22.432706905441353
94,Short,2025-03-17 10:20:00+00:00,5620.5,2025-03-18 02:45:00+00:00,5717.75,No,-19450.0,6000,22.47610055738362
95,Long,2025-03-18 02:45:00+00:00,5717.75,2025-03-18 02:45:00+00:00,5762.25,No,8900.0,6000,32.07785532769985
96,Short,2025-03-20 14:50:00+00:00,5762.25,2025-03-21 05:15:04+00:00,5707.5,No,10950.0,6000,11.992608068403648
97,Long,2025-03-21 05:15:04+00:00,5707.5,2025-03-21 05:15:04+00:00,5704.0,No,-700.0,6000,15.570210051243887
98,Short,2025-03-21 17:05:00+00:00,5704.0,2025-03-24 04:20:01+00:00,5753.75,No,-9950.0,6000,24.010548893547192
99,Long,2025-03-24 04:20:01+00:00,5753.75,2025-03-24 04:20:01+00:00,5775.0,No,4250.0,6000,7.435611976945683
100,Short,2025-03-24 08:45:03+00:00,5775.0,2025-03-25 16:40:00+00:00,5816.5,No,-8300.0,6000,14.200633491133448
101,Long,2025-03-25 16:40:00+00:00,5816.5,2025-03-25 16:40:00+00:00,5835.5,No,3800.0,6000,7.287168080087834
102,Short,2025-03-26 00:40:02+00:00,5835.5,2025-03-26 03:20:00+00:00,5826.25,No,1850.0,6000,3.282934475459614
103,Long,2025-03-26 03:20:00+00:00,5826.25,2025-03-26 03:20:00+00:00,5760.5,No,-13150.0,6000,34.02868142464344
104,Short,2025-03-27 02:30:09+00:00,5760.5,2025-03-27 08:05:00+00:00,5752.75,No,1550.0,6000,4.025416760970532
105,Long,2025-03-27 08:05:00+00:00,5752.75,2025-03-27 08:05:00+00:00,5743.0,No,-1950.0,6000,11.277240842996147
106,Short,2025-03-28 03:30:00+00:00,5743.0,2025-03-28 07:30:00+00:00,5729.5,No,2700.0,6000,4.817265619022651
107,Long,2025-03-28 07:30:00+00:00,5729.5,2025-03-28 07:30:00+00:00,5588.0,No,-28300.0,6000,59.35830299439198
108,Short,2025-03-31 04:40:05+00:00,5588.0,2025-04-01 00:20:00+00:00,5634.0,No,-9200.0,6000,30.28281760471435
109,Long,2025-04-01 00:20:00+00:00,5634.0,2025-04-01 00:20:00+00:00,5691.5,No,11500.0,6000,15.236285294406208
110,Short,2025-04-01 16:20:00+00:00,5691.5,2025-04-02 02:55:00+00:00,5668.25,No,4650.0,6000,14.807604209621001
